trackName,artistName,album,duration
Instinto Colectivo,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,300.564
Chapa o Coco,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,143.83
Prostituta,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,359
Eu So Queria Sumir,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,269.74
Tres Reis,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,304.143
Um Lugar ao Sol,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,212.323
Batalha Naval,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,285.727
Todo o Carnaval tem seu Fim,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,237.426
O Misterio do Samba,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,226.142
Armadura,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,232.881
Na Ladeira,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,221.57
Carimbo,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,328.751
Catimbo,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,254.484
Funk de Bamba,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,237.322
Chega no Suingue,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,221.805
Mun-Ra,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,274.651
Freestyle Love,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,318.484
War Pigs,Cake,Cake: B-Sides and Rarities,234.013
LOST Season 4 Trailer,Lost,"LOST, Season 4",112.712
LOST In 8:15,Lost,"LOST, Season 4",497.163
Amanda,Aisha Duo,Quiet Songs,246.503
Despertar,Aisha Duo,Quiet Songs,307.385
Din Din Wo (Little Child),Habib Koité and Bamada,Muso Ko,285.837
Distance,Karsh Kale,Realize,327.122
I Guess You're Right,The Posies,Every Kind of Light,212.044
I Ka Barra (Your Work),Habib Koité and Bamada,Muso Ko,300.605
Love Comes,The Posies,Every Kind of Light,199.923
Muita Bobeira,Luciana Souza/Romero Lubambo,Duos II,172.71
OAM's Blues,Aaron Goldberg,Worlds,266.936
One Step Beyond,Karsh Kale,Realize,366.085
"Symphony No. 3 in E-flat major, Op. 55, ""Eroica"" - Scherzo: Allegro Vivace",Nicolaus Esterhazy Sinfonia,The Best of Beethoven,356.426
Say Hello 2 Heaven,Temple of the Dog,Temple of the Dog,384.497
